experiment_id,set_id,cell_type,temperature,env,pseudo_id,pseudo_x,inhibitor_name,inhibitor_conc,inhibitor_conc_units,_esid,_range,_norm_cv_avg,_norm_cv_std,_intra_range_fold,_intra_ln_u_avg,_intra_ln_u_std,_intra_ln_s_avg,_intra_ln_s_std,_intra_delay_avg,_intra_delay_std,_intra_dmax_avg,_intra_dmax_std,_intra_left_avg,_intra_left_std,_intra_right_avg,_intra_right_std,_intra_duration_avg,_intra_duration_std,_intra_t20_avg,_intra_t20_std,_intra_t50_avg,_intra_t50_std,_intra_in_t20_avg,_intra_in_t20_std,_intra_in_t50_avg,_intra_in_t50_std,_intra_baseline_avg,_intra_baseline_std,rb_factor,baseline,ln_u,ln_s,ln_r2,ln_n,delay,log2_delay,dmax,left,log2_left,right,log2_right,duration,t20,t50,in_t20,in_t50
20180723,P1V3,TZM-BL,37,B20101_XPR_403,20180430K,0.18767507,T20,50,ug/mL,20180723.P1V3,22.45308998,0.159412893,0.393692236,1.703046831,3.226349318,0.42607303,0.804450438,0.366218243,12.41356133,2.016161674,0.032468576,0.018485752,5.907230947,2.988722163,27.85121864,5.617532398,21.94398769,8.606254562,12.32246314,1.667947491,25.33933535,10.89482033,11.83738953,2.774668263,25.41894558,7.960864821,-0.013128539,0.008950986,1.019457841,-0.013128539,3.147801193,0.757119398,0.994875955,7,13.12569042,3.714321406,0.030140349,6.15615265,2.622029006,27.98562005,4.806613807,21.8294674,11.78346755,22.28480946,11.1016441,23.7318973
20180723,P1V4,TZM-BL,37,M15030_XPD_4301,20180625H,0.285714286,T20,50,ug/mL,20180723.P1V4,72.35955414,0.021960732,0.080924386,1.055433688,2.889230515,0.038878305,1.128024084,0.094547308,5.052632515,0.876863514,0.037315069,0.000602305,1.652479726,0.439188379,15.51707347,1.238151266,13.86459375,0.798962887,6.573070168,0.252374433,16.98626387,0.699099338,7.190544658,0.025555858,17.10017022,1.18435352,-0.002870508,0.000418285,1.002574736,-0.002870508,2.887987485,1.124299227,0.996801701,7,5.07303234,2.342848357,0.037177127,1.648127025,0.720827438,15.61509322,3.964869277,13.96696619,6.582762831,16.95713421,7.1908599,16.97147119
20180723,P1V5,TZM-BL,37,M25550_PL_816,20180625M,0.285714286,T20,50,ug/mL,20180723.P1V5,37.17192331,-0.023501498,0.474412959,1.319705318,4.027059806,0.115009986,1.368364883,0.099023882,8.904280896,3.35426608,0.013410277,0.002375572,2.314205242,1.080436365,34.41698071,9.743862299,32.10277547,8.663425933,17.59081498,3.502489734,55.28133719,6.458683595,18.80301614,3.005506868,55.71447065,4.738387903,-0.002600018,0.002803062,1.004582082,-0.002600018,4.031996005,1.375502241,0.989199961,7,8.499349148,3.087352369,0.013250099,2.147892972,1.102922107,33.63246535,5.071782631,31.48457238,17.3995789,55.37332048,19.28313358,56.72831421
20180723,P2V1,TZM-BL,37,B15031_XPR_516,20180625B,0.285714286,T20,50,ug/mL,20180723.P2V1,151.2428461,6.339748353,16.46795958,2.257605067,2.961373648,0.164899321,1.204626116,0.135538694,4.515800687,0.726805774,0.035797235,0.004085559,1.374867532,0.402681683,14.96719378,0.390732362,13.59232625,0.011949322,6.651905684,0.397877732,18.4560144,3.193822383,7.587720104,0.611857865,16.81142757,1.352464802,7.46E-05,0.003258898,1.00222979,7.46E-05,2.955173849,1.206817783,0.978167663,7,4.476156205,2.162260383,0.03565397,1.339031921,0.421190353,14.96302968,3.903330413,13.62399776,6.593050716,18.2050612,7.567838532,16.79042015
20180723,P2V2,TZM-BL,37,B20101_XPR_404,20180625E,0.285714286,T20,50,ug/mL,20180723.P2V2,138.6415663,-0.039568711,0.220580448,1.090699027,3.320028604,0.050343324,1.109767833,0.017637761,8.087253984,0.722771667,0.024078035,0.001300142,2.668154368,0.285290488,24.51650134,1.760074873,21.84834697,1.474784385,10.48874415,0.70301956,26.67867007,1.392847944,11.28100974,0.498386571,26.35818186,2.313358217,-0.001940483,0.00103895,1.002675132,-0.001940483,3.320264557,1.111198452,0.982975048,7,8.048635357,3.008744196,0.024058637,2.649322915,1.405623699,24.45173094,4.611864692,21.80240803,10.4671704,26.66766926,11.25196431,26.44233541
20180723,P2V3,TZM-BL,37,M15030_XPD_4301,20180529Q,0.285714286,T20,50,ug/mL,20180723.P2V3,48.66260924,0.012329447,0.115146827,1.113676396,2.817047964,0.003045763,1.165348186,0.058381818,4.313392526,0.572100733,0.040419094,0.000601019,1.351331543,0.257085567,13.79143537,1.028475268,12.44010383,0.771389701,5.901159512,0.270744307,15.72743663,0.050947728,6.313692826,0.096622952,16.12338104,0.478942645,-0.006196622,0.001460912,1.007229643,-0.006196622,2.81675834,1.163244327,0.979874338,7,4.321579567,2.111558724,0.040342849,1.350367326,0.433351902,13.83034793,3.789765546,12.4799806,5.90668706,15.72255388,6.316614573,16.11454121
20180723,P2V4,TZM-BL,37,B15031_XPR_514,20180625A,0.285714286,T20,50,ug/mL,20180723.P2V4,80.54545455,-0.023656667,0.17292337,1.015134182,2.680057552,0.059585688,0.782686282,0.031662788,7.924299577,0.863221953,0.047523444,0.002085737,3.629957939,0.509461077,17.30758871,1.339771982,13.67763077,0.830310905,7.044808723,0.637536651,13.59888131,0.869370011,6.436008641,0.320935342,15.26745616,1.566074832,-0.003925595,0.001592886,1.002799255,-0.003925595,2.679822678,0.78487437,0.978943777,7,7.875801054,2.977426669,0.047429271,3.592759357,1.845092307,17.26479179,4.10976103,13.67203243,7.016158167,13.58250726,6.419439096,15.27335408
20180723,P2V5,TZM-BL,37,M25550_BML_459,20180625J,0.285714286,T20,50,ug/mL,20180723.P2V5,161.0283688,-0.207734356,0.647512995,1.029720506,2.254043192,0.051848116,0.927771639,0.112091633,4.027248981,0.626282982,0.069973437,0.004821968,1.611410155,0.427125937,10.12752938,0.445984856,8.516119224,0.018858919,3.906147912,0.142182258,8.532577078,0.494024837,4.452758441,0.17602346,8.437378894,0.026573035,-0.000241409,0.000404189,0.999955605,-0.000241409,2.252191598,0.928844693,0.98881639,7,4.012598896,2.00453695,0.069533949,1.585015906,0.664497318,10.15822607,3.344576582,8.573210168,3.893608462,8.508551944,4.45605948,8.437877229
20180813,P2V5,TZM-BL,37,BG505.C2,20180717O,0.2,T20,50,ug/mL,20180813.P2V5,23.28986961,0.228616653,0.485073392,1.076164903,3.88705147,0.045903082,1.493609486,0.139064877,5.36698531,1.939245615,0.016847221,0.00115421,1.241373972,0.605458499,23.41414935,5.348516949,22.17277538,4.743058449,13.605832,0.954016024,47.79257503,2.238943372,14.96461961,1.662348972,40.71472009,4.145794911,-0.021904538,0.002420739,1.020192816,-0.021904538,3.885479507,1.489992738,0.960928725,7,5.287794006,2.402665976,0.016686586,1.191732831,0.253060841,23.46227671,4.55227111,22.27054388,13.60882073,47.69028421,14.84280288,41.09582631
20180813,P2V4,TZM-BL,37,MG505.A2,20180717R,0.14893617,T20,50,ug/mL,20180813.P2V4,21.60649161,0.033777754,0.296264527,1.471662706,3.916717086,0.219372896,2.122489735,0.189873185,0.592979104,0.329193843,0.036061245,0.003386699,0.075393351,0.053292593,4.735406176,1.831037702,4.660012825,1.777745109,8.256929285,0.528463692,49.84085488,11.06450206,9.23291813,0.787939529,54.55356888,,-0.017963605,0.011043253,1.010154846,-0.017963605,3.90817811,2.117892416,0.89928265,7,0.561417651,-0.832853673,0.035621569,0.06753005,-3.888326559,4.667400323,2.222619213,4.599870273,8.210662003,48.80812435,9.169884191,44.24995905
20180813,P2V3,TZM-BL,37,TRO.11,20180407D,0.285714286,T20,50,ug/mL,20180813.P2V3,82.98778833,0.087538176,0.110911951,1.07151087,4.872798319,0.077929156,1.524940021,0.142488334,13.0484837,4.557446173,0.00645317,0.000295336,2.925004926,1.402217031,58.76619827,12.48974312,55.84119335,11.08752609,35.94936813,1.487549622,129.88457,10.1894128,39.62779638,3.324755124,,,-0.005222846,0.000578396,1.005631834,-0.005222846,4.878045845,1.532009691,0.985599139,7,12.56596729,3.651449825,0.00640909,2.715517275,1.441227041,58.14860229,5.861672609,55.43308501,35.91061616,130.3736883,39.452046,
20180813,P2V2,TZM-BL,37,246F3,20180709G,0.285714286,T20,50,ug/mL,20180813.P2V2,4.591634172,-0.32609186,1.109046142,1.47663225,3.011204266,0.374554221,1.405915873,0.255174362,2.804340232,0.943337354,0.038846008,0.007653356,0.728349192,0.411402976,11.1327227,0.97596393,10.40437351,0.564560954,5.951089955,1.062250595,20.02841168,7.697143241,6.467549607,1.243324439,27.97268065,19.25474401,-0.144572842,0.077749879,1.089595376,-0.144572842,2.984703068,1.387275407,0.989948484,7,2.88686175,1.529502019,0.03805523,0.721007749,-0.471913331,11.55878113,3.53091737,10.83777339,5.843123302,18.78062786,6.347263812,20.23588548
20180813,P2V1,TZM-BL,37,25710,20180407E,0.285714286,T20,50,ug/mL,20180813.P2V1,35.03922453,0.174207805,0.46264452,1.028262524,4.834913798,0.145739196,1.479724458,0.158194709,14.27607017,4.524900866,0.006462713,0.00012128,3.352691639,1.552086096,61.51427136,10.05763813,58.16157973,8.505552033,35.92996502,0.494697242,125.4964702,18.37050851,39.36456626,3.567503242,,,-0.003828269,0.001191208,1.004670581,-0.003828269,4.829191694,1.475185692,0.993126308,7,14.1968324,3.827497166,0.006416852,3.247330185,1.699254084,62.06638642,5.955740248,58.81905623,35.85987556,124.1097928,36.32470318,
20180813,P1V5,TZM-BL,37,398F1,20180709H,0.285714286,T20,50,ug/mL,20180813.P1V5,2.139766484,0.160359888,0.13647966,1.020132769,2.259250217,0.042637509,0.558763626,0.0176852,7.007688064,0.160278591,0.087275451,0.005617662,4.007309821,0.020792298,12.2564444,0.496973078,8.249134579,0.47618078,5.359645985,0.175368928,8.580259099,0.408354664,3.582414249,0.219112845,10.35327194,1.388402974,-0.3661131,0.030071631,1.387376954,-0.3661131,2.257147408,0.572235231,0.835425719,7,6.887404086,2.783960323,0.085935846,3.88630571,1.958399393,12.20602253,3.609521253,8.319716819,5.285689628,8.555791481,3.575713399,8.863401729
20180813,P1V4,TZM-BL,37,CNE55,20180407O,0.285714286,T20,50,ug/mL,20180813.P1V4,4.733104238,0.030355808,0.241009498,1.179500053,0.121984501,0.107157766,0.507667681,0.075523522,0.877947637,0.160498384,0.796810546,0.003043372,0.532838074,0.136669626,1.450638827,0.156820791,0.917800753,0.020151165,0.089343057,0.084637264,0.132981275,0.121175924,3.826607597,4.529575512,9.566518992,11.32393878,-0.085995111,0.042318664,1.056071296,-0.085995111,0.008671647,0.522433383,-1.497506577,7,0.767770059,-0.381253796,0.867721854,0.455345696,-1.134965847,1.294556791,0.372458256,0.839211095,0.005610875,0.008709354,6.258345811,15.64586453
20180813,P1V3,TZM-BL,37,X2278,20180407H,0.571428571,T20,50,ug/mL,20180813.P1V3,1.195614937,0.305009462,0.600721552,1.092832255,2.1387279,0.006757019,0.073193697,0.006043634,8.443196263,0.049580754,0.646199315,0.057422477,7.847214515,0.001344439,9.084607651,0.108249083,1.237393137,0.109593522,7.041243189,0.018116229,7.488729262,0.057358065,4.011320559,0.314225733,21.24768229,1.655900506,-2.603418362,0.798819759,3.038567493,-2.603418362,2.139068791,0.0750922,0.887765968,7,8.443778962,3.077888813,0.627413593,7.832938701,2.969553668,9.102254706,3.186223957,1.269316004,7.032718986,7.491526562,3.999013164,17.71207367
20180813,P1V2,TZM-BL,37,CE0217,20180407N,0.285714286,T20,50,ug/mL,20180813.P1V2,7.455357143,0.153497358,0.168708433,1.143738363,2.687161337,0.266715298,0.696173854,0.422524503,8.489875861,2.684117528,0.063190897,0.036926014,4.709298619,3.213057785,16.64248358,1.677025147,11.93318496,4.890082931,7.618227618,0.527256211,13.95194157,3.941293319,7.704139563,0.087619879,14.34109708,4.098308461,-0.071719877,0.001843337,1.070416441,-0.071719877,2.650288375,0.792465894,0.963992375,7,7.555578633,2.917542246,0.048673526,3.420614757,1.774255631,16.68903765,4.060828861,13.2684229,6.753649357,13.1581209,7.717015533,12.15824989
20180813,P1V1,TZM-BL,37,CE1176,20180407K,0.285714286,T20,50,ug/mL,20180813.P1V1,1.740093737,0.170963886,0.323836303,1.135986723,2.052399227,0.035121444,0.093908339,0.028101466,7.718295708,0.311729473,0.570754423,0.150095593,7.03185049,0.48131126,8.475094066,0.104223249,1.443243576,0.377088012,6.276916471,0.40112397,6.788961774,0.273503356,1.902480117,0.153341725,4.756200294,0.383354312,-0.170473557,0.080153355,1.227150538,-0.170473557,2.053189496,0.097471106,-0.776275728,7,7.719031317,2.948419811,0.527725812,7.002153699,2.80779873,8.509302569,3.089040892,1.50714887,6.257727875,6.792716345,1.896300372,4.740750931
20180827,P1V1,TZM-BL,37,M11530_BMR_218,20180611L,0.263157895,T20,50,ug/mL,20180827.P1V1,77.70562613,-0.37845111,1.15877904,1.180171505,3.588477594,0.066465819,1.20937661,0.022489043,8.378503791,0.101129212,0.018964708,0.001096776,2.499981814,0.026046014,28.08703548,0.970478381,25.58705366,0.996524395,12.72017579,0.628485624,35.21891925,2.405549221,12.77959474,0.609712519,33.81358416,2.614531584,-0.00053507,0.001607924,0.999398096,-0.00053507,3.587924147,1.209849076,0.996901417,7,8.366112832,3.064557455,0.018958727,2.495128631,1.319114193,28.05139704,4.810000718,25.55626841,12.70053574,35.15893734,12.77662381,32.89010738
20180827,P1V2,TZM-BL,37,B20661_PL_14,20180806B,0.060052219,T20,50,ug/mL,20180827.P1V2,60.3709264,0.033143841,0.140273034,1.06788565,3.855759123,0.085219561,0.972695638,0.115691496,18.31666519,2.553189621,0.014052716,0.001289736,7.003928185,1.770536627,48.21988769,1.164598122,41.21595951,0.605938505,20.40377026,0.210270632,46.35032191,4.030296583,20.75284811,0.815476921,47.57880777,4.461208618,-0.005431228,0.001489552,1.0064845,-0.005431228,3.851045541,0.967579466,0.999240722,7,18.44577815,4.205218746,0.013996873,7.00942766,2.809296649,48.54130008,5.601140844,41.53187242,20.39364685,46.04222209,20.64099237,46.86605188
20180827,P1V3,TZM-BL,37,M11280_XPR_37,20180611H,0.263157895,T20,50,ug/mL,20180827.P1V3,61.65874811,-0.019141562,0.202777833,1.027995265,2.702502744,0.033037648,2.119603342,0.540186931,0.370426939,0.482502381,0.154969178,0.118332159,0.063797246,0.086833197,2.200771524,2.607694571,2.136974278,2.520861374,2.441215373,0.994449458,13.92108913,0.492868039,4.206819428,0.139609958,13.34896654,0.316049413,-0.003627936,0.001712784,1.002416815,-0.003627936,2.698374853,2.066676194,0.9955441,7,0.207468525,-2.269035612,0.109955476,0.026266739,-5.250619108,1.638695596,0.712547884,1.612428857,2.433495552,13.85556962,4.20450284,13.35804777
20180827,P1V4,TZM-BL,37,M11280_PL_3520,20180611C,0.090909091,T20,50,ug/mL,20180827.P1V4,158.1442786,-0.681875584,1.909015577,1.015166522,3.143916584,0.02289472,1.312366469,0.002877784,4.144733323,0.126179901,0.031011997,0.000759055,1.115739992,0.037176179,15.39685369,0.424442879,14.2811137,0.3872667,7.355864363,0.193792267,22.19757205,0.531055516,8.566422737,0.375142547,21.11677553,1.355810673,-0.000202502,0.001014697,1.000920001,-0.000202502,3.143958943,1.312204522,0.989422988,7,4.145727292,2.051625218,0.031003174,1.116137109,0.158514262,15.39869488,3.944736175,14.28255777,7.355961368,22.19551504,8.574449738,21.00295304
20180827,P1V5,TZM-BL,37,M24730_XPD_6109,20180806K,0.041450777,T20,50,ug/mL,20180827.P1V5,83.72290173,0.032123738,0.158709068,1.142885978,2.345888315,0.1691167,1.449007286,0.194791935,1.304577681,0.502788234,0.076401549,0.001657797,0.320764032,0.17903531,5.399617911,1.075963377,5.078853879,0.896928067,2.787109408,0.064496462,9.517299285,1.770220793,3.561359267,0.371779761,9.720497223,2.043004603,-0.002079307,0.000660384,1.001612345,-0.002079307,2.336113315,1.450415295,0.998816893,7,1.261635365,0.335295006,0.076150052,0.295819293,-1.757211947,5.380730162,2.427801959,5.084910869,2.755804442,9.340966279,3.541953729,9.549899184
20180827,P2V1,TZM-BL,37,B20661_PL_94,20180806C,0.090909091,T20,50,ug/mL,20180827.P2V1,55.22619445,-0.109037428,0.4029751,1.12765857,3.728179908,0.018755357,0.714603413,0.020940963,24.96147958,0.278904026,0.017332644,0.000573595,12.21857102,0.392326749,51.00531642,0.498179015,38.7867454,0.890505764,22.25179724,0.035445536,40.60697601,0.780307954,22.71451573,0.145446801,40.17892347,0.318946886,-0.002200502,0.002240147,1.000616479,-0.002200502,3.727909006,0.714423798,0.997910682,7,24.96581884,4.641882321,0.017329103,12.22012088,3.611186651,51.0053965,5.672577991,38.78527562,22.2490199,40.59204845,22.71601201,40.17443597
20180827,P2V2,TZM-BL,37,M11530_PL_1123,20180611P,0.263157895,T20,50,ug/mL,20180827.P2V2,66.24620845,0.003586856,0.280742231,1.124609351,2.9134593,0.18203331,1.114352316,0.027538454,5.338444012,0.642568828,0.036453823,0.006385136,1.749120297,0.162642703,16.29945861,2.406722641,14.55033831,2.244079938,6.864945472,1.156984514,17.57321627,3.362395048,6.939084652,0.289966355,18.84463184,6.591701533,-0.003806969,0.002167224,1.005339428,-0.003806969,2.911148044,1.128128727,0.994617129,7,5.147306764,2.363817766,0.036359141,1.665865641,0.736272046,15.90450411,3.991363485,14.23863847,6.724390804,17.37788508,6.918127163,18.60209784
20180827,P2V3,TZM-BL,37,M11530_BMR_516,20180611M,0.081364829,T20,50,ug/mL,20180827.P2V3,41.6036852,0.055256402,0.067043817,1.035989531,2.293112865,0.075789064,0.82076861,0.012110076,5.061509631,0.483488255,0.068813391,0.004879834,2.228906372,0.23976369,11.49476268,0.959364749,9.265856306,0.719601059,4.472597605,0.422018551,8.919952904,0.751105031,3.812210952,0.104178394,9.795201493,1.442986957,-0.009753095,0.000508957,1.010112982,-0.009753095,2.291467246,0.827638572,0.987378277,7,4.985240463,2.317663095,0.068649993,2.178949908,1.123633031,11.40577963,3.511693159,9.22682972,4.429583462,8.889437278,3.810787482,9.564335837
20180827,P2V4,TZM-BL,37,B26611_XPR_219,20180806F,0.041450777,T20,50,ug/mL,20180827.P2V4,93.96174142,-0.023281337,0.171434485,1.159881606,3.129953188,0.017656666,0.829211613,0.048236692,11.51418852,1.122617302,0.029706559,1.63E-05,5.039454603,0.732610111,26.3381878,1.301020115,21.29873319,0.568410003,10.89424641,0.643050768,21.87469151,0.403869802,11.00097821,0.304292363,20.95995055,1.515466801,-0.000877202,0.000358503,1.001130702,-0.000877202,3.129613212,0.828620811,0.996186776,7,11.50752034,3.524505088,0.02968086,5.024771368,2.329057954,26.35403977,4.719952222,21.3292684,10.88633615,21.86513388,10.99903706,21.11041071
20180827,P2V5,TZM-BL,37,M11280_XPR_1318,20180611F,0.097938144,T20,50,ug/mL,20180827.P2V5,364.7793838,0.037079263,0.223455142,1.101440158,3.099742923,0.017627595,0.964967885,0.022194736,8.745090337,0.220412572,0.029685642,0.000570312,3.333181781,0.157938859,22.94967452,0.069126234,19.61649274,0.088812625,9.407375838,0.002071001,21.19396942,0.391206046,9.170946896,0.579048389,20.97793511,2.693474338,-0.00024164,9.38E-05,1.000307961,-0.00024164,3.099794604,0.965187525,0.988042124,7,8.742600154,3.128062418,0.029673325,3.330159234,1.735591162,22.9517726,4.520533674,19.62161337,9.406182049,21.19339239,9.147326922,21.08842293
20180827,P3V1,TZM-BL,37,CE1176,20180407K,0.263157895,T20,50,ug/mL,20180827.P3V1,88.99133395,0.129562326,0.198797781,1.1223528,3.246707614,0.094507972,0.920771059,0.029926461,11.01026983,0.433660902,0.025829616,0.002564781,4.382817749,0.041507617,27.67176261,1.916771052,23.28894487,1.875263436,11.39678392,0.832929801,24.76298813,2.431189705,12.56230601,0.969983959,21.1231858,1.522144423,-0.004289904,0.000315364,1.004066908,-0.004289904,3.246006389,0.922584564,0.974512838,7,10.96648836,3.455029722,0.025763731,4.359073549,2.124021546,27.58931817,4.786037898,23.23024462,11.35697687,24.68754872,12.55137211,20.85206347
20180827,P3V2,TZM-BL,37,BJOX2000,20180407I,0.173126615,T20,50,ug/mL,20180827.P3V2,73.75691318,0.150638238,0.282878622,1.008427828,3.130590563,0.127798541,0.793653301,0.148287249,12.09268785,1.298413209,0.030825841,0.006065453,5.54188937,1.402709274,26.67636547,1.08565393,21.1344761,2.488363204,11.22096808,0.099245958,21.98100796,2.928970728,11.81678147,0.72245542,20.53765077,0.932899904,-0.002283615,0.000422436,1.002582322,-0.002283615,3.123094753,0.79471348,0.968472664,7,12.07968648,3.594511106,0.03030402,5.456522919,2.44798191,26.74208972,4.741040302,21.2855668,11.12536871,21.71657316,11.78971409,20.52798217
20180827,P3V3,TZM-BL,37,X1632,20180407J,0.097938144,T20,50,ug/mL,20180827.P3V3,179.4038462,-0.026668926,0.12596805,1.078757212,2.749679653,0.027189868,0.746996849,0.032809723,8.946444838,0.195264364,0.045201415,0.00210641,4.241370285,0.231622099,18.88115098,0.207349997,14.6397807,0.438972096,7.80600768,0.011195228,14.64051189,0.42521107,8.033011867,0.045721557,14.96528614,0.507610901,-0.001712372,0.000531,1.002087845,-0.001712372,2.749387255,0.746769535,0.993705922,7,8.950617425,3.161987205,0.045162203,4.241652699,2.0846265,18.88734368,4.23934791,14.64569098,7.805163975,14.63304987,8.0328403,14.93576575
20180827,P3V4,TZM-BL,37,TRO.11,20180407D,0.263157895,T20,50,ug/mL,20180827.P3V4,173.1142422,0.01460433,0.179431747,1.017949325,4.038613989,0.107708121,1.220805258,0.061259125,12.76631714,0.534277757,0.012172377,0.001010641,3.774330785,0.388527895,43.26186276,0.839068456,39.48753198,1.227596351,19.96877126,1.159237845,55.91229786,6.118091887,20.82878323,1.00863803,46.71563745,,-0.000721341,0.000280133,1.000523257,-0.000721341,4.035627767,1.219618799,0.989057756,7,12.78353164,3.676214552,0.012162843,3.77552314,1.916676559,43.28371862,5.435752545,39.50819548,19.91230828,55.57842714,20.82141295,57.2661792
20180827,P3V5,TZM-BL,37,CE0217,20180407N,0.526315789,T20,50,ug/mL,20180827.P3V5,105.7619231,0.024447946,0.039850676,1.011503691,3.893855503,0.01956359,1.162468376,0.016938732,12.72091763,0.749401477,0.013740656,0.000339119,3.980270725,0.301748542,40.66178718,1.707550665,36.68151646,1.405802123,18.08732297,0.618941833,48.10452472,0.960599495,18.48605865,0.858707601,46.12454955,0.368225486,-0.001866062,6.19E-05,1.001909846,-0.001866062,3.894023082,1.162702936,0.97994257,7,12.70689762,3.667539936,0.013735522,3.972684372,1.990114177,40.64386497,5.344965695,36.6711806,18.08158751,48.10805539,18.44841642,46.1234748
20180828,P1V1,TZM-BL,37,M11530_BMR_708,20180611O,0.090909091,T20,50,ug/mL,20180828.P1V1,113.2361991,0.053239962,0.047126549,1.00867492,2.940849115,0.124421546,1.391606639,0.027756333,2.730407908,0.128744925,0.039999944,0.004221829,0.678671852,0.013174514,10.98910507,0.822601094,10.31043322,0.80942658,5.573716387,0.600850909,18.00523206,2.35857808,5.678968847,0.470624572,18.86717672,1.661069806,-0.001419184,2.08E-05,1.001433907,-0.001419184,2.939656282,1.394992185,0.997878845,7,2.701083765,1.433538381,0.040015755,0.669423023,-0.579009926,10.89871913,3.446086688,10.22929611,5.535974658,17.90934572,5.659468169,19.06970363
20180828,P1V2,TZM-BL,37,B25551_XPR_184,20180806E,0.048843188,T20,50,ug/mL,20180828.P1V2,72.38743196,0.024532015,0.197441956,1.089670044,3.29309288,0.133667777,1.134725898,0.06589533,7.414087811,0.11771963,0.024990151,0.002917168,2.387540672,0.195021038,23.07316162,1.153565512,20.68562094,1.34858655,9.992103394,0.832109856,26.04637578,3.604501657,8.3797391,0.861254378,29.37876578,3.560157084,-0.005851974,0.002328788,1.007498676,-0.005851974,3.289875384,1.13844373,0.97848927,7,7.343541781,2.876476041,0.024960791,2.352262258,1.234048918,22.92584754,4.518903164,20.57358528,9.91220316,25.83951881,8.496152451,29.14102526
20180828,P1V3,TZM-BL,37,B25551_XPR_167,20180806D,0.060052219,T20,50,ug/mL,20180828.P1V3,86.55414337,0.043064892,0.035513404,1.014144478,3.492725416,0.075479266,1.318654216,0.009284805,5.780460113,0.294631692,0.021980864,0.001543479,1.545911911,0.064457536,21.61517567,1.302113339,20.06926376,1.237655803,10.51925664,0.736105602,31.92225984,2.482591175,9.10280097,0.620396862,35.32126842,1.594636215,-0.004530082,7.61E-05,1.004476296,-0.004530082,3.492400342,1.319408453,0.981027381,7,5.763596532,2.526969346,0.021969437,1.540571151,0.623465315,21.56281127,4.430473378,20.02224012,10.49666819,31.86473973,9.089049716,35.17832968
20180828,P1V4,TZM-BL,37,M11530_BMR_1419,20180611K,0.196891192,T20,50,ug/mL,20180828.P1V4,188.1567164,-0.0358704,0.174312874,1.102413542,3.521440183,0.017354436,1.247023684,0.009368798,7.144460232,0.042950746,0.020578163,0.000271301,2.053126358,0.031577049,24.86235294,0.083462937,22.80922658,0.115039986,11.49530574,0.114928559,32.83566673,0.587169427,10.58569219,0.120704346,32.70043006,2.104319851,-0.002219059,0.000953688,1.002893418,-0.002219059,3.521358149,1.246899458,0.995599475,7,7.146336808,2.83720391,0.020577077,2.053817862,1.038308246,24.86594878,4.636099574,22.81213092,11.49527576,32.83034392,10.58529064,32.8646091
20180828,P1V5,TZM-BL,37,M20660_PL_912,20180806J,0.020618557,T20,50,ug/mL,20180828.P1V5,123.2710997,-0.0223813,0.191627325,1.174395179,2.628782745,0.091348042,1.275571026,0.038809389,2.720900492,0.0208425,0.051013694,0.003683743,0.760268934,0.035316693,9.745072699,0.303501814,8.984803764,0.338818507,4.398393246,0.289189717,12.88580941,1.266680366,4.927587612,0.303685923,11.50473105,1.306511253,-0.001000789,0.000449713,1.001318784,-0.001000789,2.627784471,1.276437908,0.990183835,7,2.714182322,1.440517635,0.050988791,0.75733683,-0.400993005,9.727224906,3.282028275,8.969888076,4.386478855,12.84306618,4.91822957,11.23484714
20180828,P2V1,TZM-BL,37,M20660_PL_111,20180806I,0.041450777,T20,50,ug/mL,20180828.P2V1,41.34914951,0.105613358,0.102898039,1.097516347,2.948066254,0.239215434,1.252260511,0.168027367,3.951188782,0.713666962,0.037267326,0.006061992,1.154639793,0.395679086,13.70964938,0.186243584,12.55500958,0.209435502,6.312401787,0.699951348,18.34249629,4.583393423,6.392274174,0.906065376,18.03137373,2.989583259,-0.001832932,0.00020765,1.001979762,-0.001832932,2.935921265,1.253183888,0.995910157,7,3.917491038,1.969929974,0.037056471,1.118812125,0.161967794,13.71699117,3.777892155,12.59817904,6.213178081,17.83885071,6.321881117,17.37280028
20180828,P2V2,TZM-BL,37,MG505.A2,20180717R,0.196891192,T20,50,ug/mL,20180828.P2V2,68.59660866,0.073010077,0.112740843,1.12415124,3.200543226,0.128443457,1.285653184,0.014522481,4.709619466,0.428461872,0.028997315,0.003502114,1.3012767,0.09955348,17.04698537,1.797233464,15.74570867,1.697679984,8.007923362,0.97204287,23.64716782,3.157091413,8.169757402,0.389103452,18.26469017,0.588452787,-0.006523538,0.000214896,1.006675493,-0.006523538,3.20028879,1.293634474,0.973274087,7,4.603415997,2.202704821,0.029015128,1.262588731,0.336384779,16.78411847,4.069024862,15.52152974,7.924304416,23.53961596,8.150417653,27.86761987
20180828,P2V3,TZM-BL,37,M11530_BML_918,20180611J,0.069767442,T20,50,ug/mL,20180828.P2V3,100.4403081,-0.005358435,0.140924804,1.059562705,2.625999023,0.065705376,1.023440608,0.142678393,4.860508022,1.090831071,0.048145181,0.002865221,1.783563678,0.643626677,13.37756703,1.117889625,11.59400335,0.474262948,5.419727496,0.266800819,12.83328901,0.908268021,6.123788849,0.101832705,14.07638193,2.156039782,-0.004133068,0.00132764,1.003194285,-0.004133068,2.6237554,1.021731463,0.975683919,7,4.85408306,2.279198795,0.047728573,1.747329734,0.805151881,13.48464568,3.753245709,11.73731595,5.411626567,12.78740371,6.122542752,12.19768814
